"","GENE","POS_HG19","POS","TISS","FULL_TISS","TISS_STATE","STATUS"
"421","AY660578","11129257",11111137,"LU","lung","inactive","inactive"
"422","AY660578","11129257",11111137,"LI","liver","inactive","inactive"
"423","AY660578","11129257",11111137,"PC","brain_prefrontal_cortex","inactive","inactive"
"424","AY660578","11129257",11111137,"BR","brain","inactive","inactive"
"425","AY660578","11129257",11111137,"B1","brain10","inactive","inactive"
"426","AY660578","11129257",11111137,"B2","brain20","inactive","inactive"
"427","AY660578","11129257",11111137,"B7","brain7","inactive","inactive"
"428","AY660578","11129257",11111137,"WB","whole_blood","inactive","inactive"
"429","AY660578","11129257",11111137,"PM","PBMC","inactive","inactive"
"430","AY660578","11129257",11111137,"CB","cord_blood","inactive","inactive"
"431","AY660578","11129257",11111137,"BS","blood_spot","inactive","inactive"
"432","AY660578","11129257",11111137,"KT","kidney_tubule","inactive","inactive"
"433","HCCS","11129405",11111285,"PB","peripheral_blood_leukocytes","inactive","inactive"
"434","HCCS","11129405",11111285,"BU","buccal","inactive","inactive"
"435","HCCS","11129405",11111285,"BC","buffy_coat","inactive","inactive"
"436","HCCS","11129405",11111285,"BL","blood","inactive","inactive"
"437","HCCS","11129405",11111285,"SA","saliva","inactive","inactive"
"438","HCCS","11129405",11111285,"KI","kidney","inactive","inactive"
"439","HCCS","11129405",11111285,"MU","muscle","inactive","inactive"
"440","HCCS","11129405",11111285,"SF","subcutaneous_fat","inactive","inactive"
"441","HCCS","11129405",11111285,"OM","omentum","inactive","inactive"
"442","HCCS","11129405",11111285,"ST","stomach","inactive","inactive"
"443","HCCS","11129405",11111285,"HA","hair","inactive","inactive"
"444","HCCS","11129405",11111285,"HE","heart","inactive","inactive"
"445","HCCS","11129405",11111285,"PA","pancreas","inactive","inactive"
"446","HCCS","11129405",11111285,"AD","adrenal","inactive","inactive"
"447","HCCS","11129405",11111285,"SL","spleen","inactive","inactive"
"448","HCCS","11129405",11111285,"LU","lung","inactive","inactive"
"449","HCCS","11129405",11111285,"LI","liver","inactive","inactive"
"450","HCCS","11129405",11111285,"PC","brain_prefrontal_cortex","inactive","inactive"
"451","HCCS","11129405",11111285,"BR","brain","inactive","inactive"
"452","HCCS","11129405",11111285,"B1","brain10","inactive","inactive"
"453","HCCS","11129405",11111285,"B2","brain20","inactive","inactive"
"454","HCCS","11129405",11111285,"B7","brain7","inactive","inactive"
"455","HCCS","11129405",11111285,"WB","whole_blood","inactive","inactive"
"456","HCCS","11129405",11111285,"PM","PBMC","inactive","inactive"
"457","HCCS","11129405",11111285,"CB","cord_blood","inactive","inactive"
"458","HCCS","11129405",11111285,"BS","blood_spot","inactive","inactive"
"459","HCCS","11129405",11111285,"KT","kidney_tubule","inactive","inactive"
"460","ARHGAP6","11445892",11427772,"PB","peripheral_blood_leukocytes","inactive","variable"
"461","ARHGAP6","11445892",11427772,"BU","buccal","inactive","variable"
"462","ARHGAP6","11445892",11427772,"BC","buffy_coat","inactive","variable"
"463","ARHGAP6","11445892",11427772,"BL","blood","inactive","variable"
"464","ARHGAP6","11445892",11427772,"SA","saliva","inactive","variable"
"465","ARHGAP6","11445892",11427772,"KI","kidney","inactive","variable"
"466","ARHGAP6","11445892",11427772,"MU","muscle","inactive","variable"
"467","ARHGAP6","11445892",11427772,"SF","subcutaneous_fat","inactive","variable"
"468","ARHGAP6","11445892",11427772,"OM","omentum","inactive","variable"
"469","ARHGAP6","11445892",11427772,"ST","stomach","inactive","variable"
"470","ARHGAP6","11445892",11427772,"HA","hair","inactive","variable"
"471","ARHGAP6","11445892",11427772,"HE","heart","inactive","variable"
"472","ARHGAP6","11445892",11427772,"PA","pancreas","inactive","variable"
"473","ARHGAP6","11445892",11427772,"AD","adrenal","inactive","variable"
"474","ARHGAP6","11445892",11427772,"SL","spleen","inactive","variable"
"475","ARHGAP6","11445892",11427772,"LU","lung","inactive","variable"
"476","ARHGAP6","11445892",11427772,"LI","liver","variable","variable"
"477","ARHGAP6","11445892",11427772,"PC","brain_prefrontal_cortex","inactive","variable"
"478","ARHGAP6","11445892",11427772,"BR","brain","inactive","variable"
"479","ARHGAP6","11445892",11427772,"B1","brain10","inactive","variable"
"480","ARHGAP6","11445892",11427772,"B2","brain20","inactive","variable"
"481","ARHGAP6","11445892",11427772,"B7","brain7","inactive","variable"
"482","ARHGAP6","11445892",11427772,"WB","whole_blood","inactive","variable"
"483","ARHGAP6","11445892",11427772,"PM","PBMC","inactive","variable"
"484","ARHGAP6","11445892",11427772,"CB","cord_blood","inactive","variable"
"485","ARHGAP6","11445892",11427772,"BS","blood_spot","inactive","variable"
"486","ARHGAP6","11445892",11427772,"KT","kidney_tubule","inactive","variable"
"487","ARHGAP6","11683820",11665700,"PB","peripheral_blood_leukocytes","inactive","variable"
"488","ARHGAP6","11683820",11665700,"BU","buccal","inactive","variable"
"489","ARHGAP6","11683820",11665700,"BC","buffy_coat","uncalled","variable"
"490","ARHGAP6","11683820",11665700,"BL","blood","variable","variable"
"491","ARHGAP6","11683820",11665700,"SA","saliva","inactive","variable"
"492","ARHGAP6","11683820",11665700,"KI","kidney","inactive","variable"
"493","ARHGAP6","11683820",11665700,"MU","muscle","inactive","variable"
"494","ARHGAP6","11683820",11665700,"SF","subcutaneous_fat","uncalled","variable"
"495","ARHGAP6","11683820",11665700,"OM","omentum","inactive","variable"
"496","ARHGAP6","11683820",11665700,"ST","stomach","inactive","variable"
"497","ARHGAP6","11683820",11665700,"HA","hair","inactive","variable"
"498","ARHGAP6","11683820",11665700,"HE","heart","inactive","variable"
"499","ARHGAP6","11683820",11665700,"PA","pancreas","inactive","variable"
"500","ARHGAP6","11683820",11665700,"AD","adrenal","inactive","variable"
"501","ARHGAP6","11683820",11665700,"SL","spleen","inactive","variable"
"502","ARHGAP6","11683820",11665700,"LU","lung","uncalled","variable"
"503","ARHGAP6","11683820",11665700,"LI","liver","inactive","variable"
"504","ARHGAP6","11683820",11665700,"PC","brain_prefrontal_cortex","inactive","variable"
"505","ARHGAP6","11683820",11665700,"BR","brain","inactive","variable"
"506","ARHGAP6","11683820",11665700,"B1","brain10","inactive","variable"
"507","ARHGAP6","11683820",11665700,"B2","brain20","inactive","variable"
"508","ARHGAP6","11683820",11665700,"B7","brain7","inactive","variable"
"509","ARHGAP6","11683820",11665700,"WB","whole_blood","inactive","variable"
"510","ARHGAP6","11683820",11665700,"PM","PBMC","inactive","variable"
"511","ARHGAP6","11683820",11665700,"CB","cord_blood","inactive","variable"
"512","ARHGAP6","11683820",11665700,"BS","blood_spot","uncalled","variable"
"513","ARHGAP6","11683820",11665700,"KT","kidney_tubule","inactive","variable"
"514","MSL3","11776277",11758158,"PB","peripheral_blood_leukocytes","inactive","inactive"
"515","MSL3","11776277",11758158,"BU","buccal","inactive","inactive"
"516","MSL3","11776277",11758158,"BC","buffy_coat","inactive","inactive"
"517","MSL3","11776277",11758158,"BL","blood","inactive","inactive"
"518","MSL3","11776277",11758158,"SA","saliva","inactive","inactive"
"519","MSL3","11776277",11758158,"KI","kidney","inactive","inactive"
"520","MSL3","11776277",11758158,"MU","muscle","inactive","inactive"
"521","MSL3","11776277",11758158,"SF","subcutaneous_fat","inactive","inactive"
"522","MSL3","11776277",11758158,"OM","omentum","inactive","inactive"
"523","MSL3","11776277",11758158,"ST","stomach","inactive","inactive"
"524","MSL3","11776277",11758158,"HA","hair","inactive","inactive"
"525","MSL3","11776277",11758158,"HE","heart","inactive","inactive"
"526","MSL3","11776277",11758158,"PA","pancreas","inactive","inactive"
"527","MSL3","11776277",11758158,"AD","adrenal","inactive","inactive"
"528","MSL3","11776277",11758158,"SL","spleen","inactive","inactive"
"529","MSL3","11776277",11758158,"LU","lung","inactive","inactive"
"530","MSL3","11776277",11758158,"LI","liver","inactive","inactive"
"531","MSL3","11776277",11758158,"PC","brain_prefrontal_cortex","inactive","inactive"
"532","MSL3","11776277",11758158,"BR","brain","inactive","inactive"
"533","MSL3","11776277",11758158,"B1","brain10","inactive","inactive"
"534","MSL3","11776277",11758158,"B2","brain20","inactive","inactive"
"535","MSL3","11776277",11758158,"B7","brain7","inactive","inactive"
"536","MSL3","11776277",11758158,"WB","whole_blood","inactive","inactive"
"537","MSL3","11776277",11758158,"PM","PBMC","inactive","inactive"
"538","MSL3","11776277",11758158,"CB","cord_blood","inactive","inactive"
"539","MSL3","11776277",11758158,"BS","blood_spot","inactive","inactive"
"540","MSL3","11776277",11758158,"KT","kidney_tubule","inactive","inactive"
"541","MSL3","11777734",11759615,"PB","peripheral_blood_leukocytes","inactive","inactive"
"542","MSL3","11777734",11759615,"BU","buccal","inactive","inactive"
"543","MSL3","11777734",11759615,"BC","buffy_coat","inactive","inactive"
"544","MSL3","11777734",11759615,"BL","blood","inactive","inactive"
"545","MSL3","11777734",11759615,"SA","saliva","inactive","inactive"
"546","MSL3","11777734",11759615,"KI","kidney","inactive","inactive"
"547","MSL3","11777734",11759615,"MU","muscle","inactive","inactive"
"548","MSL3","11777734",11759615,"SF","subcutaneous_fat","inactive","inactive"
"549","MSL3","11777734",11759615,"OM","omentum","inactive","inactive"
"550","MSL3","11777734",11759615,"ST","stomach","inactive","inactive"
"551","MSL3","11777734",11759615,"HA","hair","inactive","inactive"
"552","MSL3","11777734",11759615,"HE","heart","inactive","inactive"
"553","MSL3","11777734",11759615,"PA","pancreas","inactive","inactive"
"554","MSL3","11777734",11759615,"AD","adrenal","inactive","inactive"
"555","MSL3","11777734",11759615,"SL","spleen","inactive","inactive"
"556","MSL3","11777734",11759615,"LU","lung","inactive","inactive"
"557","MSL3","11777734",11759615,"LI","liver","inactive","inactive"
"558","MSL3","11777734",11759615,"PC","brain_prefrontal_cortex","inactive","inactive"
"559","MSL3","11777734",11759615,"BR","brain","inactive","inactive"
"560","MSL3","11777734",11759615,"B1","brain10","inactive","inactive"
"561","MSL3","11777734",11759615,"B2","brain20","inactive","inactive"
"562","MSL3","11777734",11759615,"B7","brain7","inactive","inactive"
"563","MSL3","11777734",11759615,"WB","whole_blood","inactive","inactive"
"564","MSL3","11777734",11759615,"PM","PBMC","inactive","inactive"
"565","MSL3","11777734",11759615,"CB","cord_blood","inactive","inactive"
"566","MSL3","11777734",11759615,"BS","blood_spot","inactive","inactive"
"567","MSL3","11777734",11759615,"KT","kidney_tubule","inactive","inactive"
"568","PRPS2","12809473",12791354,"PB","peripheral_blood_leukocytes","inactive","inactive"
"569","PRPS2","12809473",12791354,"BU","buccal","inactive","inactive"
"570","PRPS2","12809473",12791354,"BC","buffy_coat","inactive","inactive"
"571","PRPS2","12809473",12791354,"BL","blood","inactive","inactive"
"572","PRPS2","12809473",12791354,"SA","saliva","inactive","inactive"
"573","PRPS2","12809473",12791354,"KI","kidney","inactive","inactive"
"574","PRPS2","12809473",12791354,"MU","muscle","inactive","inactive"
"575","PRPS2","12809473",12791354,"SF","subcutaneous_fat","inactive","inactive"
"576","PRPS2","12809473",12791354,"OM","omentum","inactive","inactive"
"577","PRPS2","12809473",12791354,"ST","stomach","inactive","inactive"
"578","PRPS2","12809473",12791354,"HA","hair","inactive","inactive"
"579","PRPS2","12809473",12791354,"HE","heart","inactive","inactive"
"580","PRPS2","12809473",12791354,"PA","pancreas","inactive","inactive"
"581","PRPS2","12809473",12791354,"AD","adrenal","inactive","inactive"
"582","PRPS2","12809473",12791354,"SL","spleen","inactive","inactive"
"583","PRPS2","12809473",12791354,"LU","lung","inactive","inactive"
"584","PRPS2","12809473",12791354,"LI","liver","inactive","inactive"
"585","PRPS2","12809473",12791354,"PC","brain_prefrontal_cortex","inactive","inactive"
"586","PRPS2","12809473",12791354,"BR","brain","inactive","inactive"
"587","PRPS2","12809473",12791354,"B1","brain10","inactive","inactive"
"588","PRPS2","12809473",12791354,"B2","brain20","inactive","inactive"
"589","PRPS2","12809473",12791354,"B7","brain7","inactive","inactive"
"590","PRPS2","12809473",12791354,"WB","whole_blood","inactive","inactive"
"591","PRPS2","12809473",12791354,"PM","PBMC","inactive","inactive"
"592","PRPS2","12809473",12791354,"CB","cord_blood","inactive","inactive"
"593","PRPS2","12809473",12791354,"BS","blood_spot","inactive","inactive"
"594","PRPS2","12809473",12791354,"KT","kidney_tubule","inactive","inactive"
"595","TCEANC","13671224",13653105,"PB","peripheral_blood_leukocytes","escape","variable"
"596","TCEANC","13671224",13653105,"BU","buccal","escape","variable"
"597","TCEANC","13671224",13653105,"BC","buffy_coat","variable","variable"
"598","TCEANC","13671224",13653105,"BL","blood","escape","variable"
"599","TCEANC","13671224",13653105,"SA","saliva","escape","variable"
"600","TCEANC","13671224",13653105,"KI","kidney","escape","variable"
"601","TCEANC","13671224",13653105,"MU","muscle","escape","variable"
"602","TCEANC","13671224",13653105,"SF","subcutaneous_fat","escape","variable"
"603","TCEANC","13671224",13653105,"OM","omentum","escape","variable"
"604","TCEANC","13671224",13653105,"ST","stomach","escape","variable"
"605","TCEANC","13671224",13653105,"HA","hair","escape","variable"
"606","TCEANC","13671224",13653105,"HE","heart","escape","variable"
"607","TCEANC","13671224",13653105,"PA","pancreas","escape","variable"
"608","TCEANC","13671224",13653105,"AD","adrenal","escape","variable"
"609","TCEANC","13671224",13653105,"SL","spleen","escape","variable"
"610","TCEANC","13671224",13653105,"LU","lung","escape","variable"
"611","TCEANC","13671224",13653105,"LI","liver","escape","variable"
"612","TCEANC","13671224",13653105,"PC","brain_prefrontal_cortex","escape","variable"
"613","TCEANC","13671224",13653105,"BR","brain","escape","variable"
"614","TCEANC","13671224",13653105,"B1","brain10","escape","variable"
"615","TCEANC","13671224",13653105,"B2","brain20","escape","variable"
"616","TCEANC","13671224",13653105,"B7","brain7","escape","variable"
"617","TCEANC","13671224",13653105,"WB","whole_blood","escape","variable"
"618","TCEANC","13671224",13653105,"PM","PBMC","escape","variable"
"619","TCEANC","13671224",13653105,"CB","cord_blood","escape","variable"
"620","TCEANC","13671224",13653105,"BS","blood_spot","escape","variable"
"621","TCEANC","13671224",13653105,"KT","kidney_tubule","escape","variable"
"622","TCEANC","13671306",13653187,"PB","peripheral_blood_leukocytes","variable","variable"
"623","TCEANC","13671306",13653187,"BU","buccal","variable","variable"
"624","TCEANC","13671306",13653187,"BC","buffy_coat","escape","variable"
"625","TCEANC","13671306",13653187,"BL","blood","variable","variable"
"626","TCEANC","13671306",13653187,"SA","saliva","escape","variable"
"627","TCEANC","13671306",13653187,"KI","kidney","uncalled","variable"
"628","TCEANC","13671306",13653187,"MU","muscle","escape","variable"
"629","TCEANC","13671306",13653187,"SF","subcutaneous_fat","escape","variable"
"630","TCEANC","13671306",13653187,"OM","omentum","escape","variable"
"631","TCEANC","13671306",13653187,"ST","stomach","escape","variable"
"632","TCEANC","13671306",13653187,"HA","hair","escape","variable"
"633","TCEANC","13671306",13653187,"HE","heart","escape","variable"
"634","TCEANC","13671306",13653187,"PA","pancreas","escape","variable"
"635","TCEANC","13671306",13653187,"AD","adrenal","escape","variable"
"636","TCEANC","13671306",13653187,"SL","spleen","escape","variable"
"637","TCEANC","13671306",13653187,"LU","lung","escape","variable"
"638","TCEANC","13671306",13653187,"LI","liver","escape","variable"
"639","TCEANC","13671306",13653187,"PC","brain_prefrontal_cortex","escape","variable"
"640","TCEANC","13671306",13653187,"BR","brain","escape","variable"
"641","TCEANC","13671306",13653187,"B1","brain10","escape","variable"
"642","TCEANC","13671306",13653187,"B2","brain20","escape","variable"
"643","TCEANC","13671306",13653187,"B7","brain7","escape","variable"
"644","TCEANC","13671306",13653187,"WB","whole_blood","escape","variable"
"645","TCEANC","13671306",13653187,"PM","PBMC","escape","variable"
"646","TCEANC","13671306",13653187,"CB","cord_blood","variable","variable"
"647","TCEANC","13671306",13653187,"BS","blood_spot","uncalled","variable"
"648","TCEANC","13671306",13653187,"KT","kidney_tubule","escape","variable"
"649","RAB9A","13707239",13689120,"PB","peripheral_blood_leukocytes","escape","escape"
"650","RAB9A","13707239",13689120,"BU","buccal","escape","escape"
