gene,samp_state,sample,start
GPM6B,escape,heart,13938414
GPM6B,escape,pancreas,13938414
GPM6B,escape,adrenal,13938414
GPM6B,escape,spleen,13938414
GPM6B,escape,lung,13938414
GPM6B,escape,liver,13938414
GPM6B,escape,brain_prefrontal_cortex,13938414
GPM6B,escape,brain,13938414
GPM6B,escape,brain10,13938414
GPM6B,escape,brain20,13938414
GPM6B,escape,brain7,13938414
GPM6B,escape,whole_blood,13938414
GPM6B,escape,PBMC,13938414
GPM6B,escape,cord_blood,13938414
GPM6B,escape,blood_spot,13938414
GPM6B,escape,kidney_tubule,13938414
GPM6B,escape,peripheral_blood_leukocytes,13938711
GPM6B,escape,buccal,13938711
GPM6B,escape,buffy_coat,13938711
GPM6B,escape,blood,13938711
GPM6B,escape,saliva,13938711
GPM6B,escape,kidney,13938711
GPM6B,escape,muscle,13938711
GPM6B,escape,subcutaneous_fat,13938711
GPM6B,escape,omentum,13938711
GPM6B,escape,stomach,13938711
GPM6B,escape,hair,13938711
GPM6B,escape,heart,13938711
GPM6B,escape,pancreas,13938711
GPM6B,escape,adrenal,13938711
GPM6B,escape,spleen,13938711
GPM6B,escape,lung,13938711
GPM6B,escape,liver,13938711
GPM6B,escape,brain_prefrontal_cortex,13938711
GPM6B,escape,brain,13938711
GPM6B,escape,brain10,13938711
GPM6B,escape,brain20,13938711
GPM6B,escape,brain7,13938711
GPM6B,escape,whole_blood,13938711
GPM6B,escape,PBMC,13938711
GPM6B,escape,cord_blood,13938711
GPM6B,escape,blood_spot,13938711
GPM6B,escape,kidney_tubule,13938711
GEMIN8,escape,peripheral_blood_leukocytes,14029915
GEMIN8,escape,buccal,14029915
GEMIN8,escape,buffy_coat,14029915
GEMIN8,escape,blood,14029915
GEMIN8,escape,saliva,14029915
GEMIN8,escape,kidney,14029915
GEMIN8,escape,muscle,14029915
GEMIN8,escape,subcutaneous_fat,14029915
GEMIN8,escape,omentum,14029915
GEMIN8,escape,stomach,14029915
GEMIN8,escape,hair,14029915
GEMIN8,escape,heart,14029915
GEMIN8,escape,pancreas,14029915
GEMIN8,escape,adrenal,14029915
GEMIN8,escape,spleen,14029915
GEMIN8,escape,lung,14029915
GEMIN8,escape,liver,14029915
GEMIN8,escape,brain_prefrontal_cortex,14029915
GEMIN8,escape,brain,14029915
GEMIN8,escape,brain10,14029915
GEMIN8,escape,brain20,14029915
GEMIN8,escape,brain7,14029915
GEMIN8,escape,whole_blood,14029915
GEMIN8,escape,PBMC,14029915
GEMIN8,escape,cord_blood,14029915
GEMIN8,escape,blood_spot,14029915
GEMIN8,escape,kidney_tubule,14029915
GLRA2,escape,peripheral_blood_leukocytes,14529297
GLRA2,escape,buccal,14529297
GLRA2,escape,buffy_coat,14529297
GLRA2,variable,blood,14529297
GLRA2,escape,saliva,14529297
GLRA2,escape,kidney,14529297
GLRA2,escape,muscle,14529297
GLRA2,escape,subcutaneous_fat,14529297
GLRA2,escape,omentum,14529297
GLRA2,escape,stomach,14529297
GLRA2,escape,hair,14529297
GLRA2,escape,heart,14529297
GLRA2,escape,pancreas,14529297
GLRA2,escape,adrenal,14529297
GLRA2,escape,spleen,14529297
GLRA2,escape,lung,14529297
GLRA2,escape,liver,14529297
GLRA2,escape,brain_prefrontal_cortex,14529297
GLRA2,escape,brain,14529297
GLRA2,escape,brain10,14529297
GLRA2,escape,brain20,14529297
GLRA2,escape,brain7,14529297
GLRA2,variable,whole_blood,14529297
GLRA2,variable,PBMC,14529297
GLRA2,escape,cord_blood,14529297
GLRA2,escape,blood_spot,14529297
GLRA2,escape,kidney_tubule,14529297
FANCB,inactive,peripheral_blood_leukocytes,14873061
FANCB,inactive,buccal,14873061
FANCB,inactive,buffy_coat,14873061
FANCB,inactive,blood,14873061
FANCB,inactive,saliva,14873061
FANCB,inactive,kidney,14873061
FANCB,inactive,muscle,14873061
FANCB,inactive,subcutaneous_fat,14873061
FANCB,inactive,omentum,14873061
FANCB,inactive,stomach,14873061
FANCB,inactive,hair,14873061
FANCB,inactive,heart,14873061
FANCB,inactive,pancreas,14873061
FANCB,inactive,adrenal,14873061
FANCB,inactive,spleen,14873061
FANCB,inactive,lung,14873061
FANCB,inactive,liver,14873061
FANCB,inactive,brain_prefrontal_cortex,14873061
FANCB,inactive,brain,14873061
FANCB,inactive,brain10,14873061
FANCB,inactive,brain20,14873061
FANCB,inactive,brain7,14873061
FANCB,inactive,whole_blood,14873061
FANCB,inactive,PBMC,14873061
FANCB,inactive,cord_blood,14873061
FANCB,inactive,blood_spot,14873061
FANCB,inactive,kidney_tubule,14873061
MOSPD2,inactive,peripheral_blood_leukocytes,14873404
MOSPD2,inactive,buccal,14873404
MOSPD2,inactive,buffy_coat,14873404
MOSPD2,inactive,blood,14873404
MOSPD2,inactive,saliva,14873404
MOSPD2,inactive,kidney,14873404
MOSPD2,inactive,muscle,14873404
MOSPD2,inactive,subcutaneous_fat,14873404
MOSPD2,inactive,omentum,14873404
MOSPD2,inactive,stomach,14873404
MOSPD2,inactive,hair,14873404
MOSPD2,inactive,heart,14873404
MOSPD2,inactive,pancreas,14873404
MOSPD2,inactive,adrenal,14873404
MOSPD2,inactive,spleen,14873404
MOSPD2,inactive,lung,14873404
MOSPD2,inactive,liver,14873404
MOSPD2,inactive,brain_prefrontal_cortex,14873404
MOSPD2,inactive,brain,14873404
MOSPD2,inactive,brain10,14873404
MOSPD2,inactive,brain20,14873404
MOSPD2,inactive,brain7,14873404
MOSPD2,inactive,whole_blood,14873404
MOSPD2,inactive,PBMC,14873404
MOSPD2,inactive,cord_blood,14873404
MOSPD2,inactive,blood_spot,14873404
MOSPD2,inactive,kidney_tubule,14873404
PIGA,inactive,peripheral_blood_leukocytes,15335553
PIGA,inactive,buccal,15335553
PIGA,inactive,buffy_coat,15335553
PIGA,inactive,blood,15335553
PIGA,inactive,saliva,15335553
PIGA,inactive,kidney,15335553
PIGA,inactive,muscle,15335553
PIGA,inactive,subcutaneous_fat,15335553
PIGA,inactive,omentum,15335553
PIGA,inactive,stomach,15335553
PIGA,inactive,hair,15335553
PIGA,inactive,heart,15335553
PIGA,inactive,pancreas,15335553
PIGA,inactive,adrenal,15335553
PIGA,inactive,spleen,15335553
PIGA,inactive,lung,15335553
PIGA,inactive,liver,15335553
PIGA,inactive,brain_prefrontal_cortex,15335553
PIGA,inactive,brain,15335553
PIGA,inactive,brain10,15335553
PIGA,inactive,brain20,15335553
PIGA,inactive,brain7,15335553
PIGA,inactive,whole_blood,15335553
PIGA,inactive,PBMC,15335553
PIGA,inactive,cord_blood,15335553
PIGA,inactive,blood_spot,15335553
PIGA,inactive,kidney_tubule,15335553
PIR,escape,peripheral_blood_leukocytes,15493587
PIR,escape,buccal,15493587
PIR,escape,buffy_coat,15493587
PIR,escape,blood,15493587
PIR,escape,saliva,15493587
PIR,escape,kidney,15493587
PIR,escape,muscle,15493587
PIR,escape,subcutaneous_fat,15493587
PIR,escape,omentum,15493587
PIR,escape,stomach,15493587
PIR,escape,hair,15493587
PIR,escape,heart,15493587
PIR,escape,pancreas,15493587
PIR,escape,adrenal,15493587
PIR,escape,spleen,15493587
PIR,escape,lung,15493587
PIR,uncalled,liver,15493587
PIR,escape,brain_prefrontal_cortex,15493587
PIR,escape,brain,15493587
PIR,escape,brain10,15493587
PIR,escape,brain20,15493587
PIR,escape,brain7,15493587
PIR,escape,whole_blood,15493587
PIR,escape,PBMC,15493587
PIR,escape,cord_blood,15493587
PIR,escape,blood_spot,15493587
PIR,escape,kidney_tubule,15493587
CA5BP1,escape,peripheral_blood_leukocytes,15674915
CA5BP1,escape,buccal,15674915
CA5BP1,escape,buffy_coat,15674915
CA5BP1,escape,blood,15674915
CA5BP1,escape,saliva,15674915
CA5BP1,escape,kidney,15674915
CA5BP1,escape,muscle,15674915
CA5BP1,escape,subcutaneous_fat,15674915
CA5BP1,escape,omentum,15674915
CA5BP1,escape,stomach,15674915
CA5BP1,escape,hair,15674915
CA5BP1,escape,heart,15674915
CA5BP1,escape,pancreas,15674915
CA5BP1,escape,adrenal,15674915
CA5BP1,escape,spleen,15674915
CA5BP1,escape,lung,15674915
CA5BP1,escape,liver,15674915
CA5BP1,escape,brain_prefrontal_cortex,15674915
CA5BP1,escape,brain,15674915
CA5BP1,escape,brain10,15674915
CA5BP1,escape,brain20,15674915
CA5BP1,escape,brain7,15674915
CA5BP1,escape,whole_blood,15674915
CA5BP1,escape,PBMC,15674915
CA5BP1,escape,cord_blood,15674915
CA5BP1,escape,blood_spot,15674915
CA5BP1,escape,kidney_tubule,15674915
CA5B,escape,peripheral_blood_leukocytes,15738288
CA5B,escape,buccal,15738288
CA5B,escape,buffy_coat,15738288
CA5B,escape,blood,15738288
CA5B,escape,saliva,15738288
CA5B,escape,kidney,15738288
CA5B,escape,muscle,15738288
CA5B,escape,subcutaneous_fat,15738288
CA5B,escape,omentum,15738288
CA5B,escape,stomach,15738288
CA5B,escape,hair,15738288
CA5B,escape,heart,15738288
CA5B,uncalled,pancreas,15738288
CA5B,escape,adrenal,15738288
CA5B,escape,spleen,15738288
CA5B,escape,lung,15738288
CA5B,escape,liver,15738288
CA5B,escape,brain_prefrontal_cortex,15738288
CA5B,escape,brain,15738288
CA5B,escape,brain10,15738288
CA5B,escape,brain20,15738288
CA5B,escape,brain7,15738288
CA5B,escape,whole_blood,15738288
CA5B,escape,PBMC,15738288
CA5B,escape,cord_blood,15738288
CA5B,escape,blood_spot,15738288
CA5B,escape,kidney_tubule,15738288
ZRSR2,escape,peripheral_blood_leukocytes,15790450
ZRSR2,escape,buccal,15790450
ZRSR2,escape,buffy_coat,15790450
ZRSR2,escape,blood,15790450
ZRSR2,escape,saliva,15790450
ZRSR2,escape,kidney,15790450
ZRSR2,escape,muscle,15790450
ZRSR2,escape,subcutaneous_fat,15790450
ZRSR2,escape,omentum,15790450
ZRSR2,escape,stomach,15790450
ZRSR2,escape,hair,15790450
ZRSR2,escape,heart,15790450
ZRSR2,escape,pancreas,15790450
ZRSR2,escape,adrenal,15790450
ZRSR2,escape,spleen,15790450
ZRSR2,escape,lung,15790450
ZRSR2,escape,liver,15790450
ZRSR2,escape,brain_prefrontal_cortex,15790450
ZRSR2,escape,brain,15790450
ZRSR2,escape,brain10,15790450
ZRSR2,escape,brain20,15790450
ZRSR2,escape,brain7,15790450
ZRSR2,escape,whole_blood,15790450
ZRSR2,escape,PBMC,15790450
ZRSR2,escape,cord_blood,15790450
ZRSR2,escape,blood_spot,15790450
ZRSR2,escape,kidney_tubule,15790450
AP1S2,escape,peripheral_blood_leukocytes,15854976
AP1S2,escape,buccal,15854976
AP1S2,escape,buffy_coat,15854976
AP1S2,escape,blood,15854976
AP1S2,escape,saliva,15854976
AP1S2,escape,kidney,15854976
AP1S2,escape,muscle,15854976
AP1S2,escape,subcutaneous_fat,15854976
AP1S2,escape,omentum,15854976
AP1S2,escape,stomach,15854976
AP1S2,escape,hair,15854976
AP1S2,escape,heart,15854976
AP1S2,escape,pancreas,15854976
AP1S2,escape,adrenal,15854976
AP1S2,escape,spleen,15854976
AP1S2,escape,lung,15854976
AP1S2,escape,liver,15854976
AP1S2,escape,brain_prefrontal_cortex,15854976
AP1S2,escape,brain,15854976
AP1S2,escape,brain10,15854976
AP1S2,escape,brain20,15854976
AP1S2,escape,brain7,15854976
AP1S2,escape,whole_blood,15854976
AP1S2,escape,PBMC,15854976
AP1S2,escape,cord_blood,15854976
AP1S2,escape,blood_spot,15854976
AP1S2,escape,kidney_tubule,15854976
CTPS2,escape,peripheral_blood_leukocytes,16712216
CTPS2,escape,buccal,16712216
CTPS2,escape,buffy_coat,16712216
CTPS2,inactive,blood,16712216
CTPS2,escape,saliva,16712216
CTPS2,escape,kidney,16712216
CTPS2,escape,muscle,16712216
CTPS2,escape,subcutaneous_fat,16712216
CTPS2,escape,omentum,16712216
CTPS2,escape,stomach,16712216
CTPS2,escape,hair,16712216
CTPS2,escape,heart,16712216
CTPS2,escape,pancreas,16712216
CTPS2,escape,adrenal,16712216
CTPS2,escape,spleen,16712216
CTPS2,escape,lung,16712216
CTPS2,escape,liver,16712216
CTPS2,escape,brain_prefrontal_cortex,16712216
CTPS2,escape,brain,16712216
CTPS2,escape,brain10,16712216
CTPS2,escape,brain20,16712216
CTPS2,escape,brain7,16712216
CTPS2,escape,whole_blood,16712216
CTPS2,escape,PBMC,16712216
CTPS2,escape,cord_blood,16712216
CTPS2,escape,blood_spot,16712216
CTPS2,escape,kidney_tubule,16712216
CTPS2,escape,peripheral_blood_leukocytes,16712651
CTPS2,escape,buccal,16712651
CTPS2,escape,buffy_coat,16712651
CTPS2,escape,blood,16712651
CTPS2,escape,saliva,16712651
CTPS2,escape,kidney,16712651
CTPS2,escape,muscle,16712651
CTPS2,escape,subcutaneous_fat,16712651
CTPS2,escape,omentum,16712651
CTPS2,escape,stomach,16712651
CTPS2,escape,hair,16712651
CTPS2,escape,heart,16712651
CTPS2,escape,pancreas,16712651
CTPS2,escape,adrenal,16712651
CTPS2,escape,spleen,16712651
CTPS2,escape,lung,16712651
CTPS2,escape,liver,16712651
CTPS2,escape,brain_prefrontal_cortex,16712651
CTPS2,escape,brain,16712651
CTPS2,escape,brain10,16712651
CTPS2,escape,brain20,16712651
CTPS2,escape,brain7,16712651
CTPS2,escape,whole_blood,16712651
CTPS2,escape,PBMC,16712651
CTPS2,escape,cord_blood,16712651
CTPS2,escape,blood_spot,16712651
CTPS2,escape,kidney_tubule,16712651
CTPS2,escape,peripheral_blood_leukocytes,16712935
CTPS2,escape,buccal,16712935
CTPS2,escape,buffy_coat,16712935
CTPS2,escape,blood,16712935
CTPS2,escape,saliva,16712935
CTPS2,escape,kidney,16712935
CTPS2,escape,muscle,16712935
CTPS2,escape,subcutaneous_fat,16712935
CTPS2,escape,omentum,16712935
CTPS2,escape,stomach,16712935
CTPS2,escape,hair,16712935
CTPS2,escape,heart,16712935
CTPS2,escape,pancreas,16712935
CTPS2,escape,adrenal,16712935
CTPS2,escape,spleen,16712935
CTPS2,escape,lung,16712935
CTPS2,escape,liver,16712935
CTPS2,escape,brain_prefrontal_cortex,16712935
CTPS2,escape,brain,16712935
CTPS2,escape,brain10,16712935
CTPS2,escape,brain20,16712935
CTPS2,escape,brain7,16712935
CTPS2,escape,whole_blood,16712935
CTPS2,escape,PBMC,16712935
CTPS2,escape,cord_blood,16712935
CTPS2,escape,blood_spot,16712935
CTPS2,escape,kidney_tubule,16712935
SYAP1,escape,peripheral_blood_leukocytes,16719583
SYAP1,escape,buccal,16719583
SYAP1,escape,buffy_coat,16719583
SYAP1,escape,blood,16719583
SYAP1,escape,saliva,16719583
SYAP1,escape,kidney,16719583
SYAP1,escape,muscle,16719583
SYAP1,escape,subcutaneous_fat,16719583
SYAP1,escape,omentum,16719583
SYAP1,escape,stomach,16719583
SYAP1,escape,hair,16719583
SYAP1,escape,heart,16719583
SYAP1,escape,pancreas,16719583
SYAP1,escape,adrenal,16719583
SYAP1,escape,spleen,16719583
SYAP1,escape,lung,16719583
SYAP1,escape,liver,16719583
SYAP1,escape,brain_prefrontal_cortex,16719583
SYAP1,escape,brain,16719583
SYAP1,escape,brain10,16719583
SYAP1,escape,brain20,16719583
SYAP1,escape,brain7,16719583
SYAP1,escape,whole_blood,16719583
SYAP1,escape,PBMC,16719583
SYAP1,escape,cord_blood,16719583
SYAP1,escape,blood_spot,16719583
SYAP1,escape,kidney_tubule,16719583
TXLNG,escape,peripheral_blood_leukocytes,16786431
TXLNG,escape,buccal,16786431
TXLNG,escape,buffy_coat,16786431
TXLNG,escape,blood,16786431
TXLNG,escape,saliva,16786431
TXLNG,escape,kidney,16786431
TXLNG,escape,muscle,16786431
TXLNG,escape,subcutaneous_fat,16786431
TXLNG,escape,omentum,16786431
TXLNG,escape,stomach,16786431
TXLNG,escape,hair,16786431
TXLNG,escape,heart,16786431
TXLNG,escape,pancreas,16786431
TXLNG,escape,adrenal,16786431
TXLNG,escape,spleen,16786431
TXLNG,escape,lung,16786431
TXLNG,escape,liver,16786431
TXLNG,escape,brain_prefrontal_cortex,16786431
TXLNG,escape,brain,16786431
TXLNG,escape,brain10,16786431
TXLNG,escape,brain20,16786431
TXLNG,escape,brain7,16786431
TXLNG,escape,whole_blood,16786431
TXLNG,escape,PBMC,16786431
TXLNG,escape,cord_blood,16786431
TXLNG,escape,blood_spot,16786431
TXLNG,escape,kidney_tubule,16786431
RBBP7,escape,peripheral_blood_leukocytes,16870410
RBBP7,escape,buccal,16870410
RBBP7,escape,buffy_coat,16870410
RBBP7,escape,blood,16870410
RBBP7,variable,saliva,16870410
RBBP7,escape,kidney,16870410
RBBP7,escape,muscle,16870410
RBBP7,escape,subcutaneous_fat,16870410
RBBP7,escape,omentum,16870410
RBBP7,escape,stomach,16870410
RBBP7,escape,hair,16870410
RBBP7,escape,heart,16870410
RBBP7,escape,pancreas,16870410
RBBP7,escape,adrenal,16870410
RBBP7,escape,spleen,16870410
RBBP7,escape,lung,16870410
RBBP7,escape,liver,16870410
RBBP7,escape,brain_prefrontal_cortex,16870410
RBBP7,escape,brain,16870410
RBBP7,escape,brain10,16870410
RBBP7,escape,brain20,16870410
RBBP7,escape,brain7,16870410
RBBP7,escape,whole_blood,16870410
RBBP7,escape,PBMC,16870410
RBBP7,escape,cord_blood,16870410
RBBP7,escape,blood_spot,16870410
RBBP7,escape,kidney_tubule,16870410
NHS,inactive,peripheral_blood_leukocytes,17375419
NHS,inactive,buccal,17375419
NHS,inactive,buffy_coat,17375419
NHS,inactive,blood,17375419
NHS,inactive,saliva,17375419
NHS,inactive,kidney,17375419
NHS,inactive,muscle,17375419
NHS,inactive,subcutaneous_fat,17375419
NHS,inactive,omentum,17375419
NHS,inactive,stomach,17375419
NHS,inactive,hair,17375419
NHS,inactive,heart,17375419
NHS,inactive,pancreas,17375419
NHS,inactive,adrenal,17375419
NHS,inactive,spleen,17375419
NHS,inactive,lung,17375419
NHS,inactive,liver,17375419
NHS,inactive,brain_prefrontal_cortex,17375419
NHS,inactive,brain,17375419
NHS,inactive,brain10,17375419
NHS,inactive,brain20,17375419
NHS,inactive,brain7,17375419
NHS,inactive,whole_blood,17375419
NHS,inactive,PBMC,17375419
NHS,inactive,cord_blood,17375419
NHS,inactive,blood_spot,17375419
NHS,inactive,kidney_tubule,17375419
SCML1,inactive,peripheral_blood_leukocytes,17737471
SCML1,inactive,buccal,17737471
SCML1,inactive,buffy_coat,17737471
SCML1,inactive,blood,17737471
SCML1,inactive,saliva,17737471
SCML1,inactive,kidney,17737471
SCML1,inactive,muscle,17737471
SCML1,inactive,subcutaneous_fat,17737471
SCML1,inactive,omentum,17737471
SCML1,inactive,stomach,17737471
SCML1,inactive,hair,17737471
SCML1,inactive,heart,17737471
SCML1,inactive,pancreas,17737471
SCML1,inactive,adrenal,17737471
SCML1,inactive,spleen,17737471
SCML1,inactive,lung,17737471
SCML1,inactive,liver,17737471
SCML1,inactive,brain_prefrontal_cortex,17737471
SCML1,inactive,brain,17737471
SCML1,inactive,brain10,17737471
SCML1,inactive,brain20,17737471
SCML1,inactive,brain7,17737471
SCML1,inactive,whole_blood,17737471
SCML1,inactive,PBMC,17737471
SCML1,inactive,cord_blood,17737471
SCML1,inactive,blood_spot,17737471
SCML1,inactive,kidney_tubule,17737471
RAI2,inactive,peripheral_blood_leukocytes,17860826
RAI2,inactive,buccal,17860826
RAI2,inactive,buffy_coat,17860826
RAI2,inactive,blood,17860826
RAI2,inactive,saliva,17860826
RAI2,inactive,kidney,17860826
RAI2,inactive,muscle,17860826
RAI2,inactive,subcutaneous_fat,17860826
RAI2,inactive,omentum,17860826
RAI2,inactive,stomach,17860826
RAI2,inactive,hair,17860826
RAI2,inactive,heart,17860826
RAI2,inactive,pancreas,17860826
RAI2,inactive,adrenal,17860826
RAI2,inactive,spleen,17860826
RAI2,inactive,lung,17860826
RAI2,inactive,liver,17860826
RAI2,inactive,brain_prefrontal_cortex,17860826
RAI2,inactive,brain,17860826
RAI2,inactive,brain10,17860826
RAI2,inactive,brain20,17860826
RAI2,inactive,brain7,17860826
RAI2,inactive,whole_blood,17860826
RAI2,inactive,PBMC,17860826
RAI2,inactive,cord_blood,17860826
RAI2,inactive,blood_spot,17860826
RAI2,inactive,kidney_tubule,17860826
SCML2,inactive,peripheral_blood_leukocytes,18354723
SCML2,inactive,buccal,18354723
SCML2,inactive,buffy_coat,18354723
SCML2,inactive,blood,18354723
SCML2,inactive,saliva,18354723
SCML2,inactive,kidney,18354723
SCML2,inactive,muscle,18354723
SCML2,inactive,subcutaneous_fat,18354723
SCML2,inactive,omentum,18354723
SCML2,inactive,stomach,18354723
SCML2,inactive,hair,18354723
SCML2,inactive,heart,18354723
SCML2,inactive,pancreas,18354723
SCML2,inactive,adrenal,18354723
SCML2,inactive,spleen,18354723
SCML2,inactive,lung,18354723
SCML2,inactive,liver,18354723
SCML2,inactive,brain_prefrontal_cortex,18354723
SCML2,inactive,brain,18354723
SCML2,inactive,brain10,18354723
SCML2,inactive,brain20,18354723
SCML2,inactive,brain7,18354723
SCML2,inactive,whole_blood,18354723
SCML2,inactive,PBMC,18354723
SCML2,inactive,cord_blood,18354723
SCML2,inactive,blood_spot,18354723
SCML2,inactive,kidney_tubule,18354723
CDKL5,variable,peripheral_blood_leukocytes,18425604
CDKL5,uncalled,buccal,18425604
CDKL5,variable,buffy_coat,18425604
CDKL5,variable,blood,18425604
CDKL5,inactive,saliva,18425604
CDKL5,inactive,kidney,18425604
CDKL5,uncalled,muscle,18425604
CDKL5,uncalled,subcutaneous_fat,18425604
CDKL5,uncalled,omentum,18425604
CDKL5,uncalled,stomach,18425604
CDKL5,inactive,hair,18425604
CDKL5,uncalled,heart,18425604
CDKL5,uncalled,pancreas,18425604
CDKL5,uncalled,adrenal,18425604
CDKL5,uncalled,spleen,18425604
CDKL5,uncalled,lung,18425604
CDKL5,variable,liver,18425604
CDKL5,inactive,brain_prefrontal_cortex,18425604
CDKL5,inactive,brain,18425604
CDKL5,inactive,brain10,18425604
CDKL5,inactive,brain20,18425604
CDKL5,inactive,brain7,18425604
CDKL5,variable,whole_blood,18425604
CDKL5,variable,PBMC,18425604
CDKL5,inactive,cord_blood,18425604
CDKL5,uncalled,blood_spot,18425604
CDKL5,inactive,kidney_tubule,18425604
TRNA_Val,variable,peripheral_blood_leukocytes,18674980
TRNA_Val,inactive,buccal,18674980
TRNA_Val,variable,buffy_coat,18674980
TRNA_Val,inactive,blood,18674980
TRNA_Val,inactive,saliva,18674980
TRNA_Val,inactive,kidney,18674980
TRNA_Val,inactive,muscle,18674980
TRNA_Val,inactive,subcutaneous_fat,18674980
TRNA_Val,inactive,omentum,18674980
TRNA_Val,inactive,stomach,18674980
TRNA_Val,inactive,hair,18674980
TRNA_Val,inactive,heart,18674980
